"start","end","transaction_date","batch","account_type","category_capex","category_opex","category_cogs","category_revenues","description","quantity","unit_price","amount_manual","amount_calculated","comment","proof_of_payment","_id","uuid","__version__","instanceID","_xform_id_string","_uuid","_status","_submission_time","_validation_status","_submitted_by","rootUuid","deprecatedID","_attachments"
2025-02-26 07:46:39.878,2025-02-26 07:49:25.295,2025-02-26,"4","cogs",NA,NA,"cogs_feeds",NA,"Broiler grower",50,2800,140000,140000,"Money received on mobile","1740556155250.jpg",445634379,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:bec52d4f-c247-41eb-b1b2-468c7599b38c","aZd296rDmYBHXTs4ZrAFBb","bec52d4f-c247-41eb-b1b2-468c7599b38c","submitted_via_web",2025-02-26 07:49:36,NA,"mattkuch87","uuid:bec52d4f-c247-41eb-b1b2-468c7599b38c",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/445634379/attachments/attAy42fF4A3ntpTkzbKmeBo/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/445634379/attachments/attAy42fF4A3ntpTkzbKmeBo/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/445634379/attachments/attAy42fF4A3ntpTkzbKmeBo/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/445634379/attachments/attAy42fF4A3ntpTkzbKmeBo/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/bec52d4f-c247-41eb-b1b2-468c7599b38c/1740556155250.jpg; attAy42fF4A3ntpTkzbKmeBo; 1740556155250.jpg; proof_of_payment"
2025-02-26 07:49:45.175,2025-02-26 07:51:33.95,2025-02-26,"5","cogs",NA,NA,"cogs_feeds",NA,"Broken maize",120,1300,156000,156000,"Money received on mobile","1740556288160.jpg",445635166,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:1a80e4a4-9812-4321-be35-10564b3052cf","aZd296rDmYBHXTs4ZrAFBb","1a80e4a4-9812-4321-be35-10564b3052cf","submitted_via_web",2025-02-26 07:51:44,NA,"mattkuch87","uuid:1a80e4a4-9812-4321-be35-10564b3052cf",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/445635166/attachments/att25UkQRJtU7YvYuRgTQ7jn/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/445635166/attachments/att25UkQRJtU7YvYuRgTQ7jn/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/445635166/attachments/att25UkQRJtU7YvYuRgTQ7jn/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/445635166/attachments/att25UkQRJtU7YvYuRgTQ7jn/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/1a80e4a4-9812-4321-be35-10564b3052cf/1740556288160.jpg; att25UkQRJtU7YvYuRgTQ7jn; 1740556288160.jpg; proof_of_payment"
2025-02-26 07:51:53.719,2025-02-26 07:53:15.449,2025-02-26,"5","cogs",NA,NA,"cogs_feeds",NA,"Hendrix concentrate",50,4300,215000,215000,"Money received on mobile","1740556389575.jpg",445635933,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:92109072-5f6e-4580-a3e4-c9da199f9f51","aZd296rDmYBHXTs4ZrAFBb","92109072-5f6e-4580-a3e4-c9da199f9f51","submitted_via_web",2025-02-26 07:53:38,NA,"mattkuch87","uuid:92109072-5f6e-4580-a3e4-c9da199f9f51",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/445635933/attachments/attMXHurjzUZEzZZmrvSUJtA/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/445635933/attachments/attMXHurjzUZEzZZmrvSUJtA/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/445635933/attachments/attMXHurjzUZEzZZmrvSUJtA/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/445635933/attachments/attMXHurjzUZEzZZmrvSUJtA/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/92109072-5f6e-4580-a3e4-c9da199f9f51/1740556389575.jpg; attMXHurjzUZEzZZmrvSUJtA; 1740556389575.jpg; proof_of_payment"
2025-02-26 07:54:18.833,2025-02-26 07:56:28.737,2025-02-26,"4","opex",NA,"opex_transport",NA,NA,"Transport from kiziri to kiwenda and to busiika then back to the farm",1,8000,8000,8000,"Money received on mobile","1740556581897.jpg",445637484,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:75ce6904-2c42-42ad-8922-339b27c10f96","aZd296rDmYBHXTs4ZrAFBb","75ce6904-2c42-42ad-8922-339b27c10f96","submitted_via_web",2025-02-26 07:56:39,NA,"mattkuch87","uuid:75ce6904-2c42-42ad-8922-339b27c10f96",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/445637484/attachments/attsQbJfysVZartcedCkg5jy/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/445637484/attachments/attsQbJfysVZartcedCkg5jy/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/445637484/attachments/attsQbJfysVZartcedCkg5jy/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/445637484/attachments/attsQbJfysVZartcedCkg5jy/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/75ce6904-2c42-42ad-8922-339b27c10f96/1740556581897.jpg; attsQbJfysVZartcedCkg5jy; 1740556581897.jpg; proof_of_payment"
2025-02-26 07:56:45.862,2025-02-26 07:58:36.722,2025-02-26,"5","opex",NA,"opex_transport",NA,NA,"Transport from kiziri to kiwenda and to busiika then back to the farm",1,8000,8000,8000,"Money received on mobile","1740556708981.jpg",445638450,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:2efd2423-86f1-4b7e-af4d-28b09c5bf1ce","aZd296rDmYBHXTs4ZrAFBb","2efd2423-86f1-4b7e-af4d-28b09c5bf1ce","submitted_via_web",2025-02-26 07:59:14,NA,"mattkuch87","uuid:2efd2423-86f1-4b7e-af4d-28b09c5bf1ce",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/445638450/attachments/att6ssreYqLDugJQsPDwfKog/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/445638450/attachments/att6ssreYqLDugJQsPDwfKog/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/445638450/attachments/att6ssreYqLDugJQsPDwfKog/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/445638450/attachments/att6ssreYqLDugJQsPDwfKog/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/2efd2423-86f1-4b7e-af4d-28b09c5bf1ce/1740556708981.jpg; att6ssreYqLDugJQsPDwfKog; 1740556708981.jpg; proof_of_payment"
2025-02-28 04:48:45.384,2025-02-28 04:51:23.319,2025-02-28,"7","opex",NA,"opex_other",NA,NA,"Wood shavings",10,5000,50000,50000,"Money received on mobile","1740718275141.jpg",446496652,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:6d1ebd01-f3c3-4351-bb72-4c73c09afd81","aZd296rDmYBHXTs4ZrAFBb","6d1ebd01-f3c3-4351-bb72-4c73c09afd81","submitted_via_web",2025-02-28 04:51:34,NA,"mattkuch87","uuid:6d1ebd01-f3c3-4351-bb72-4c73c09afd81",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/446496652/attachments/attfFhXhoDCRcpUBNqEgrfHv/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/446496652/attachments/attfFhXhoDCRcpUBNqEgrfHv/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/446496652/attachments/attfFhXhoDCRcpUBNqEgrfHv/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/446496652/attachments/attfFhXhoDCRcpUBNqEgrfHv/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/6d1ebd01-f3c3-4351-bb72-4c73c09afd81/1740718275141.jpg; attfFhXhoDCRcpUBNqEgrfHv; 1740718275141.jpg; proof_of_payment"
2025-02-28 04:52:13.826,2025-02-28 04:54:36.538,2025-02-28,"7","opex",NA,"opex_transport",NA,NA,"Transport of the wood shavings",1,10000,10000,10000,"Money received on mobile","1740718472419.jpg",446497269,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:d5e174d9-8330-407d-90c0-0b9e6e521b7c","aZd296rDmYBHXTs4ZrAFBb","d5e174d9-8330-407d-90c0-0b9e6e521b7c","submitted_via_web",2025-02-28 04:54:54,NA,"mattkuch87","uuid:d5e174d9-8330-407d-90c0-0b9e6e521b7c",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/446497269/attachments/attaBpFLYN6DBf6tDFPCV6FE/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/446497269/attachments/attaBpFLYN6DBf6tDFPCV6FE/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/446497269/attachments/attaBpFLYN6DBf6tDFPCV6FE/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/446497269/attachments/attaBpFLYN6DBf6tDFPCV6FE/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/d5e174d9-8330-407d-90c0-0b9e6e521b7c/1740718472419.jpg; attaBpFLYN6DBf6tDFPCV6FE; 1740718472419.jpg; proof_of_payment"
2025-02-28 07:58:41.335,2025-02-28 08:00:27.201,2025-02-28,"3","opex",NA,"opex_salaries_wages",NA,NA,"Joseph salary",1,235000,235000,235000,"End of February salary","1740729621587.jpg",446544130,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:b5b44f98-a40d-4f30-bf76-c48de14f7f2a","aZd296rDmYBHXTs4ZrAFBb","b5b44f98-a40d-4f30-bf76-c48de14f7f2a","submitted_via_web",2025-02-28 08:00:31,NA,"mattkuch87","uuid:b5b44f98-a40d-4f30-bf76-c48de14f7f2a",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/446544130/attachments/attcxUhCB7RdhQ8CWTMpMUxP/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/446544130/attachments/attcxUhCB7RdhQ8CWTMpMUxP/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/446544130/attachments/attcxUhCB7RdhQ8CWTMpMUxP/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/446544130/attachments/attcxUhCB7RdhQ8CWTMpMUxP/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/b5b44f98-a40d-4f30-bf76-c48de14f7f2a/1740729621587.jpg; attcxUhCB7RdhQ8CWTMpMUxP; 1740729621587.jpg; proof_of_payment"
2025-02-28 08:00:53.983,2025-02-28 08:02:15.285,2025-02-28,"4","opex",NA,"opex_salaries_wages",NA,NA,"Nicholas salary",1,235000,235000,235000,"End of February","1740729727032.jpg",446544819,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:e5fe4daa-0474-404a-ae8f-4912ee020ccb","aZd296rDmYBHXTs4ZrAFBb","e5fe4daa-0474-404a-ae8f-4912ee020ccb","submitted_via_web",2025-02-28 08:02:18,NA,"mattkuch87","uuid:e5fe4daa-0474-404a-ae8f-4912ee020ccb",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/446544819/attachments/attQvauxz2TV2YN9PpLYEEju/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/446544819/attachments/attQvauxz2TV2YN9PpLYEEju/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/446544819/attachments/attQvauxz2TV2YN9PpLYEEju/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/446544819/attachments/attQvauxz2TV2YN9PpLYEEju/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/e5fe4daa-0474-404a-ae8f-4912ee020ccb/1740729727032.jpg; attQvauxz2TV2YN9PpLYEEju; 1740729727032.jpg; proof_of_payment"
2025-03-02 06:09:45.422,2025-03-02 06:14:23.797,2025-01-28,"4","cogs",NA,NA,"cogs_feeds",NA,"Starter Crumble",100,2800,280000,280000,"Starter Crumble for 1st 2 weeks","1740896056068.jpg",447160402,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:637991a2-4d78-4de5-9e09-a8769255bedf","aZd296rDmYBHXTs4ZrAFBb","637991a2-4d78-4de5-9e09-a8769255bedf","submitted_via_web",2025-03-02 06:14:27,NA,"mattkuch87","uuid:637991a2-4d78-4de5-9e09-a8769255bedf",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/447160402/attachments/attjc86HvJDfTzWJCiumCGJG/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/447160402/attachments/attjc86HvJDfTzWJCiumCGJG/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/447160402/attachments/attjc86HvJDfTzWJCiumCGJG/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/447160402/attachments/attjc86HvJDfTzWJCiumCGJG/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/637991a2-4d78-4de5-9e09-a8769255bedf/1740896056068.jpg; attjc86HvJDfTzWJCiumCGJG; 1740896056068.jpg; proof_of_payment"
2025-03-02 06:24:35.095,2025-03-02 06:28:18.013,2025-01-26,"4","opex",NA,"opex_salaries_wages",NA,NA,"Half salary for Nico - 1st month",1,112500,112500,112500,"Nicholas half salary","1740896891880.jpg",447162310,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:bda168fb-03e0-43ad-9344-369d64a08dea","aZd296rDmYBHXTs4ZrAFBb","bda168fb-03e0-43ad-9344-369d64a08dea","submitted_via_web",2025-03-02 06:28:23,NA,"mattkuch87","uuid:bda168fb-03e0-43ad-9344-369d64a08dea",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/447162310/attachments/attGe5ecZXLerva8Zz7oRx8S/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/447162310/attachments/attGe5ecZXLerva8Zz7oRx8S/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/447162310/attachments/attGe5ecZXLerva8Zz7oRx8S/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/447162310/attachments/attGe5ecZXLerva8Zz7oRx8S/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/bda168fb-03e0-43ad-9344-369d64a08dea/1740896891880.jpg; attGe5ecZXLerva8Zz7oRx8S; 1740896891880.jpg; proof_of_payment"
2025-03-02 06:36:32.799,2025-03-02 06:38:36.361,2025-01-28,"4","opex",NA,"opex_transport",NA,NA,"Transporting batch 4 from supplier to farm",1,20000,20000,20000,"Picking up batch 4 from supplier","1740897508456.jpg",447164236,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:5d1fb487-f0c0-42fa-859b-fea37d3d9649","aZd296rDmYBHXTs4ZrAFBb","5d1fb487-f0c0-42fa-859b-fea37d3d9649","submitted_via_web",2025-03-02 06:38:40,NA,"mattkuch87","uuid:5d1fb487-f0c0-42fa-859b-fea37d3d9649",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/447164236/attachments/att3T26WGB7JPVa8ecdCa2V2/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/447164236/attachments/att3T26WGB7JPVa8ecdCa2V2/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/447164236/attachments/att3T26WGB7JPVa8ecdCa2V2/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/447164236/attachments/att3T26WGB7JPVa8ecdCa2V2/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/5d1fb487-f0c0-42fa-859b-fea37d3d9649/1740897508456.jpg; att3T26WGB7JPVa8ecdCa2V2; 1740897508456.jpg; proof_of_payment"
2025-03-06 17:21:21.273,2025-03-06 17:23:35.629,2025-03-03,"6","cogs",NA,NA,"cogs_feeds",NA,"Broken maize",120,1350,162000,162000,"Cash at hand","1741281809526.jpg",448924419,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:bb209c8d-2476-4277-b5d0-f0c2fa2a5ffe","aZd296rDmYBHXTs4ZrAFBb","bb209c8d-2476-4277-b5d0-f0c2fa2a5ffe","submitted_via_web",2025-03-06 17:24:01,NA,"mattkuch87","uuid:bb209c8d-2476-4277-b5d0-f0c2fa2a5ffe",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/448924419/attachments/attdQKfMegRzrYQqkvLudkZ4/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/448924419/attachments/attdQKfMegRzrYQqkvLudkZ4/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/448924419/attachments/attdQKfMegRzrYQqkvLudkZ4/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/448924419/attachments/attdQKfMegRzrYQqkvLudkZ4/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/bb209c8d-2476-4277-b5d0-f0c2fa2a5ffe/1741281809526.jpg; attdQKfMegRzrYQqkvLudkZ4; 1741281809526.jpg; proof_of_payment"
2025-03-06 17:24:09.323,2025-03-06 17:25:58.676,2025-03-03,"6","cogs",NA,NA,"cogs_feeds",NA,"Hendrix concentrate",100,4300,430000,430000,"Cash at hand","1741281954746.jpg",448925175,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:c2e5ad0b-98d4-48ba-bc30-e2ef9a027154","aZd296rDmYBHXTs4ZrAFBb","c2e5ad0b-98d4-48ba-bc30-e2ef9a027154","submitted_via_web",2025-03-06 17:26:13,NA,"mattkuch87","uuid:c2e5ad0b-98d4-48ba-bc30-e2ef9a027154",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/448925175/attachments/att6XFmwEvZUNfTZDZ8KdpgB/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/448925175/attachments/att6XFmwEvZUNfTZDZ8KdpgB/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/448925175/attachments/att6XFmwEvZUNfTZDZ8KdpgB/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/448925175/attachments/att6XFmwEvZUNfTZDZ8KdpgB/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/c2e5ad0b-98d4-48ba-bc30-e2ef9a027154/1741281954746.jpg; att6XFmwEvZUNfTZDZ8KdpgB; 1741281954746.jpg; proof_of_payment"
2025-03-06 17:26:26.392,2025-03-06 17:27:52.301,2025-03-03,"6","opex",NA,"opex_transport",NA,NA,"From the farm to kiwenda and to busiika then back to the farm",1,8000,8000,8000,"Cash at hand","1741282066992.jpg",448925863,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:009245e0-0c62-4a3d-a87a-34c69c0a1b49","aZd296rDmYBHXTs4ZrAFBb","009245e0-0c62-4a3d-a87a-34c69c0a1b49","submitted_via_web",2025-03-06 17:28:09,NA,"mattkuch87","uuid:009245e0-0c62-4a3d-a87a-34c69c0a1b49",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/448925863/attachments/att33PMc3ZxXCRAq5FVrDBCD/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/448925863/attachments/att33PMc3ZxXCRAq5FVrDBCD/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/448925863/attachments/att33PMc3ZxXCRAq5FVrDBCD/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/448925863/attachments/att33PMc3ZxXCRAq5FVrDBCD/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/009245e0-0c62-4a3d-a87a-34c69c0a1b49/1741282066992.jpg; att33PMc3ZxXCRAq5FVrDBCD; 1741282066992.jpg; proof_of_payment"
2025-03-06 17:28:39.549,2025-03-06 17:31:28.237,2025-03-06,"4","cogs",NA,NA,"cogs_feeds",NA,"Broken maize",100,1400,140000,140000,"Cash at hand","1741282217856.jpg",448927114,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:0018a5c5-4e70-405e-b761-9329406d7604","aZd296rDmYBHXTs4ZrAFBb","0018a5c5-4e70-405e-b761-9329406d7604","submitted_via_web",2025-03-06 17:31:43,NA,"mattkuch87","uuid:0018a5c5-4e70-405e-b761-9329406d7604",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/448927114/attachments/atto3Bdtp982xBhhwvioTaM7/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/448927114/attachments/atto3Bdtp982xBhhwvioTaM7/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/448927114/attachments/atto3Bdtp982xBhhwvioTaM7/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/448927114/attachments/atto3Bdtp982xBhhwvioTaM7/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/0018a5c5-4e70-405e-b761-9329406d7604/1741282217856.jpg; atto3Bdtp982xBhhwvioTaM7; 1741282217856.jpg; proof_of_payment"
2025-03-06 17:31:58.736,2025-03-06 17:34:36.658,2025-03-06,"4","cogs",NA,NA,"cogs_feeds",NA,"Hendrix concentrate",25,4300,107500,107500,"Cash at hand","1741282471715.jpg",448928182,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:eede1ce3-f327-4071-bf2c-bda51aef0ace","aZd296rDmYBHXTs4ZrAFBb","eede1ce3-f327-4071-bf2c-bda51aef0ace","submitted_via_web",2025-03-06 17:34:57,NA,"mattkuch87","uuid:eede1ce3-f327-4071-bf2c-bda51aef0ace",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/448928182/attachments/attuaDG54GQGZaZKDQkrE4zz/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/448928182/attachments/attuaDG54GQGZaZKDQkrE4zz/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/448928182/attachments/attuaDG54GQGZaZKDQkrE4zz/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/448928182/attachments/attuaDG54GQGZaZKDQkrE4zz/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/eede1ce3-f327-4071-bf2c-bda51aef0ace/1741282471715.jpg; attuaDG54GQGZaZKDQkrE4zz; 1741282471715.jpg; proof_of_payment"
2025-03-06 17:35:03.811,2025-03-06 17:37:50.687,2025-03-06,"4","opex",NA,"opex_transport",NA,NA,"From the farm to kiwenda and to busiika then back to the farm",1,12000,12000,12000,"Cash at hand","1741282664331.jpg",448929376,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:22486f26-5fd4-419d-b25f-fbfe6df042f3","aZd296rDmYBHXTs4ZrAFBb","22486f26-5fd4-419d-b25f-fbfe6df042f3","submitted_via_web",2025-03-06 17:38:05,NA,"mattkuch87","uuid:22486f26-5fd4-419d-b25f-fbfe6df042f3",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/448929376/attachments/attDw5QzT6u3UErnmJdfBdXT/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/448929376/attachments/attDw5QzT6u3UErnmJdfBdXT/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/448929376/attachments/attDw5QzT6u3UErnmJdfBdXT/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/448929376/attachments/attDw5QzT6u3UErnmJdfBdXT/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/22486f26-5fd4-419d-b25f-fbfe6df042f3/1741282664331.jpg; attDw5QzT6u3UErnmJdfBdXT; 1741282664331.jpg; proof_of_payment"
